Age,MP,PER,TS%,FTr,TRB%,AST%,STL%,USG%,W/L%,Share,Season,MVP_Rank,Awards,Player,Team,prominence_score,fatigue_decay,fatigue_streak,is_defending_mvp,MVP_Category,MVP_Performance_Category
24.0,3119.0,28.3,0.647,0.523,11.8,21.7,1.9,29.8,0.732,0.632,2013,2,"MVP-2,AS,NBA1",Kevin Durant,OKC,0.5,0.725,1.25,0,Top 5,Top 5 (not MVP this year)
25.0,3122.0,29.8,0.635,0.477,10.8,26.7,1.7,33.0,0.72,0.986,2014,1,"MVP-1,AS,NBA1",Kevin Durant,OKC,1.0,0.8625,1.75,0,Winner,Unclassified
27.0,2578.0,28.2,0.634,0.361,12.4,24.2,1.3,30.6,0.671,0.112,2016,5,"MVP-5,AS,NBA2",Kevin Durant,OKC,0.2,0.715625,0.0,0,Top 5,Top 5 (not MVP this year)
28.0,2070.0,27.6,0.651,0.374,13.6,23.1,1.5,27.8,0.817,0.002,2017,9,"MVP-9,AS,NBA2",Kevin Durant,GSW,0.1111111111111111,0.9156249999999999,0.25,0,Outside Top 5 (with votes),Outside Top 5
29.0,2325.0,26.0,0.64,0.331,11.2,25.5,1.0,30.4,0.707,0.065,2018,7,"MVP-7,DPOY-9,AS,NBA1",Kevin Durant,GSW,0.14285714285714285,0.5689236111111111,0.0,0,Outside Top 5 (with votes),Outside Top 5
30.0,2702.0,24.2,0.631,0.366,9.8,26.2,1.0,29.0,0.695,0.025,2019,8,"MVP-8,AS,NBA2",Kevin Durant,GSW,0.125,0.4273189484126984,0.0,0,Outside Top 5 (with votes),Outside Top 5
33.0,2047.0,25.6,0.634,0.367,10.8,29.1,1.1,31.2,0.537,0.001,2022,10,"MVP-10,AS,NBA2",Kevin Durant,BRK,0.1,0.08466486855158731,0.0,0,Outside Top 5 (with votes),Outside Top 5
35.0,2791.0,21.2,0.626,0.295,10.0,22.2,1.2,29.0,0.598,0.001,2024,9,"MVP-9,AS,NBA2",Kevin Durant,PHO,0.1111111111111111,0.13466486855158732,0.0,0,Outside Top 5 (with votes),Outside Top 5
36.0,2265.0,21.2,0.642,0.321,9.2,19.6,1.1,28.7,0.439,0.0,2025,0,AS,Kevin Durant,PHO,0.0,0.24577597966269843,0.0,0,No MVP Votes,Outside Top 5
20.0,2995.0,18.2,0.537,0.247,12.2,14.1,1.9,21.3,0.488,0.0,1997,0,AS,Kevin Garnett,MIN,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
21.0,3222.0,20.4,0.527,0.257,13.9,18.2,2.2,22.5,0.549,0.0,1998,0,"DPOY-11,AS",Kevin Garnett,MIN,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
22.0,1780.0,22.4,0.493,0.229,15.4,21.3,2.3,27.8,0.5,0.008,1999,10,"MVP-10,DPOY-7,NBA3",Kevin Garnett,MIN,0.1,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
23.0,3243.0,23.6,0.545,0.265,17.1,21.5,1.9,27.4,0.61,0.337,2000,2,"MVP-2,DPOY-7,AS,NBA1,DEF1",Kevin Garnett,MIN,0.5,0.1,0.0,0,Top 5,Top 5 (not MVP this year)
24.0,3202.0,23.9,0.531,0.317,16.4,21.8,1.8,27.0,0.573,0.122,2001,5,"MVP-5,DPOY-2,AS,NBA2,DEF1",Kevin Garnett,MIN,0.2,0.55,0.5,0,Top 5,Top 5 (not MVP this year)
25.0,3175.0,23.8,0.536,0.32,17.8,22.4,1.6,26.0,0.61,0.013,2002,12,"MVP-12,DPOY-2,AS,NBA2,DEF1",Kevin Garnett,MIN,0.08333333333333333,0.47500000000000003,0.75,0,Outside Top 5 (with votes),Outside Top 5
26.0,3321.0,26.4,0.553,0.339,18.8,25.8,1.8,26.4,0.622,0.732,2003,2,"MVP-2,DPOY-3,AS,NBA1,DEF1",Kevin Garnett,MIN,0.5,0.32083333333333336,0.0,0,Top 5,Top 5 (not MVP this year)
27.0,3231.0,29.4,0.547,0.289,20.1,24.4,2.0,29.6,0.707,0.991,2004,1,"MVP-1,DPOY-6,AS,NBA1,DEF1",Kevin Garnett,MIN,1.0,0.6604166666666667,0.5,0,Winner,Unclassified
28.0,3121.0,28.2,0.567,0.404,20.3,27.1,2.1,27.1,0.537,0.012,2005,11,"MVP-11,DPOY-9,AS,NBA2,DEF1",Kevin Garnett,MIN,0.09090909090909091,1.3302083333333332,1.5,1,Outside Top 5 (with votes),Outside Top 5
29.0,2957.0,26.8,0.589,0.411,19.6,20.2,1.9,25.5,0.402,0.0,2006,0,"DPOY-13,AS,DEF2",Kevin Garnett,MIN,0.0,0.7560132575757575,0.0,0,No MVP Votes,Outside Top 5
30.0,2995.0,24.1,0.546,0.371,19.5,19.5,1.6,27.4,0.39,0.005,2007,9,"MVP-9,DPOY-13,AS,NBA3,DEF2",Kevin Garnett,MIN,0.1111111111111111,0.3780066287878788,0.0,0,Outside Top 5 (with votes),Outside Top 5
31.0,2328.0,25.3,0.588,0.339,16.8,19.9,2.3,25.5,0.805,0.532,2008,3,"MVP-3,DPOY-1,AS,NBA1,DEF1",Kevin Garnett,BOS,0.3333333333333333,0.3001144255050505,0.0,0,Top 5,Top 5 (not MVP this year)
32.0,1772.0,21.2,0.563,0.178,16.6,14.7,1.9,23.4,0.756,0.0,2009,0,"DPOY-8,AS,DEF1",Kevin Garnett,BOS,0.0,0.4833905460858586,0.5,0,No MVP Votes,Outside Top 5
33.0,2060.0,19.4,0.569,0.286,15.1,15.7,1.7,22.1,0.61,0.0,2010,0,AS,Kevin Garnett,BOS,0.0,0.2416952730429293,0.0,0,No MVP Votes,Outside Top 5
34.0,2220.0,20.6,0.575,0.264,17.5,13.5,2.3,22.3,0.683,0.0,2011,0,"DPOY-2,AS,DEF1",Kevin Garnett,BOS,0.0,0.12084763652146464,0.0,0,No MVP Votes,Outside Top 5
35.0,1864.0,20.4,0.55,0.243,15.6,17.9,1.6,24.9,0.591,0.0,2012,0,"DPOY-5,DEF2",Kevin Garnett,BOS,0.0,0.06042381826073232,0.0,0,No MVP Votes,Outside Top 5
36.0,2022.0,19.2,0.535,0.236,15.5,14.4,2.0,24.5,0.506,0.001,2013,12,"MVP-12,AS",Kevin Garnett,BOS,0.08333333333333333,0.030211909130366157,0.0,0,Outside Top 5 (with votes),Outside Top 5
22.0,3179.0,20.5,0.597,0.511,5.7,40.4,2.0,21.2,0.671,0.026,1989,8,"MVP-8,MIP-1,NBA2",Kevin Johnson,PHO,0.125,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
23.0,2782.0,22.8,0.585,0.516,5.3,44.4,1.6,25.0,0.659,0.0,1990,0,"AS,NBA2",Kevin Johnson,PHO,0.0,0.125,0.0,0,No MVP Votes,Outside Top 5
24.0,2772.0,23.7,0.604,0.538,5.3,40.7,2.8,24.8,0.671,0.033,1991,7,"MVP-7,AS,NBA2",Kevin Johnson,PHO,0.14285714285714285,0.0625,0.0,0,Outside Top 5 (with votes),Outside Top 5
25.0,2899.0,19.9,0.561,0.493,5.5,40.6,1.9,23.6,0.646,0.002,1992,15,"MVP-15,NBA3",Kevin Johnson,PHO,0.06666666666666667,0.17410714285714285,0.0,0,Outside Top 5 (with votes),Outside Top 5
27.0,2449.0,20.6,0.566,0.473,3.8,38.5,2.5,24.3,0.683,0.001,1994,11,"MVP-11,AS,NBA2",Kevin Johnson,PHO,0.09090909090909091,0.07686011904761905,0.0,0,Outside Top 5 (with votes),Outside Top 5
29.0,2007.0,22.8,0.617,0.591,6.4,41.5,2.1,22.6,0.5,0.0,1996,0,No awards,Kevin Johnson,PHO,0.0,0.08388460497835498,0.0,0,No MVP Votes,Outside Top 5
30.0,2658.0,22.9,0.631,0.579,5.6,39.3,2.0,22.6,0.488,0.001,1997,17,MVP-17,Kevin Johnson,PHO,0.0,0.08388460497835498,0.0,0,Outside Top 5 (with votes),Outside Top 5
20.0,2048.0,18.3,0.538,0.488,21.0,6.8,0.9,21.0,0.293,0.0,2009,0,ROY-6,Kevin Love,MIN,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
21.0,1714.0,20.7,0.549,0.427,21.5,12.9,1.3,22.4,0.183,0.0,2010,0,6MOY-11,Kevin Love,MIN,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
22.0,2611.0,24.3,0.593,0.486,23.6,11.8,0.9,22.9,0.207,0.0,2011,0,"MIP-1,AS",Kevin Love,MIN,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
23.0,2145.0,25.4,0.568,0.434,19.0,10.0,1.1,28.8,0.394,0.048,2012,6,"MVP-6,AS,NBA2",Kevin Love,MIN,0.16666666666666666,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
25.0,2797.0,26.9,0.591,0.445,18.7,21.4,1.0,28.8,0.488,0.02,2014,11,"MVP-11,AS,NBA2",Kevin Love,MIN,0.09090909090909091,0.08333333333333333,0.0,0,Outside Top 5 (with votes),Outside Top 5
26.0,2532.0,18.8,0.562,0.337,16.6,10.7,1.0,21.7,0.646,0.0,2015,0,No awards,Kevin Love,CLE,0.0,0.17424242424242425,0.0,0,No MVP Votes,Outside Top 5
27.0,2424.0,19.0,0.553,0.321,17.8,12.2,1.2,23.4,0.695,0.0,2016,0,No awards,Kevin Love,CLE,0.0,0.08712121212121213,0.0,0,No MVP Votes,Outside Top 5
28.0,1885.0,21.1,0.573,0.34,19.5,9.8,1.4,26.4,0.622,0.0,2017,0,AS,Kevin Love,CLE,0.0,0.043560606060606064,0.0,0,No MVP Votes,Outside Top 5
29.0,1651.0,22.4,0.614,0.365,18.6,9.8,1.3,25.1,0.61,0.0,2018,0,AS,Kevin Love,CLE,0.0,0.021780303030303032,0.0,0,No MVP Votes,Outside Top 5
33.0,1665.0,19.6,0.594,0.26,17.8,15.3,0.8,25.1,0.537,0.0,2022,0,6MOY-2,Kevin Love,CLE,0.0,0.0013612689393939395,0.0,0,No MVP Votes,Outside Top 5
35.0,924.0,18.5,0.597,0.301,20.7,19.0,1.0,21.9,0.561,0.0,2024,0,No awards,Kevin Love,MIA,0.0,0.002722537878787879,0.0,0,No MVP Votes,Outside Top 5
23.0,2818.0,20.1,0.614,0.534,7.1,10.9,1.8,23.2,0.402,0.0,2007,0,No awards,Kevin Martin,SAC,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
24.0,2216.0,21.0,0.618,0.632,7.3,10.1,1.4,26.2,0.463,0.0,2008,0,No awards,Kevin Martin,SAC,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
27.0,2603.0,21.4,0.601,0.528,5.6,13.0,1.6,29.6,0.524,0.0,2011,0,No awards,Kevin Martin,HOU,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
26.0,2577.0,20.0,0.605,0.416,13.4,6.0,0.4,22.3,0.756,0.0,1984,0,"6MOY-1,AS",Kevin McHale,BOS,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
27.0,2653.0,20.7,0.617,0.44,14.8,7.4,0.5,21.9,0.768,0.0,1985,0,6MOY-1,Kevin McHale,BOS,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
28.0,2397.0,21.6,0.623,0.429,12.7,10.8,0.6,22.5,0.817,0.004,1986,13,"MVP-13,AS,DEF1",Kevin McHale,BOS,0.07692307692307693,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
29.0,3060.0,24.0,0.655,0.392,14.0,9.8,0.6,24.1,0.72,0.326,1987,4,"MVP-4,DPOY-5,AS,NBA1,DEF1",Kevin McHale,BOS,0.25,0.07692307692307693,0.0,0,Top 5,Top 5 (not MVP this year)
30.0,2390.0,21.9,0.656,0.476,13.3,10.5,0.6,22.3,0.695,0.0,1988,0,"AS,DEF1",Kevin McHale,BOS,0.0,0.28846153846153844,0.25,0,No MVP Votes,Outside Top 5
31.0,2876.0,20.3,0.608,0.44,12.7,9.1,0.4,23.7,0.512,0.0,1989,0,"AS,DEF2",Kevin McHale,BOS,0.0,0.14423076923076922,0.0,0,No MVP Votes,Outside Top 5
32.0,2722.0,21.8,0.623,0.373,13.7,9.5,0.5,24.1,0.634,0.0,1990,0,"AS,DEF2",Kevin McHale,BOS,0.0,0.07211538461538461,0.0,0,No MVP Votes,Outside Top 5
33.0,2067.0,21.2,0.606,0.302,12.8,8.8,0.6,23.9,0.683,0.001,1991,19,"MVP-19,6MOY-3,AS",Kevin McHale,BOS,0.0,0.036057692307692304,0.0,0,Outside Top 5 (with votes),Outside Top 5
34.0,1398.0,18.5,0.553,0.257,13.0,8.8,0.4,24.2,0.622,0.0,1992,0,No awards,Kevin McHale,BOS,0.0,0.018028846153846152,0.0,0,No MVP Votes,Outside Top 5
29.0,2962.0,19.7,0.535,0.297,22.6,8.6,1.2,22.0,0.463,0.0,1992,0,"AS,NBA3",Kevin Willis,ATL,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
31.0,2867.0,19.4,0.538,0.299,18.5,8.7,1.4,24.1,0.695,0.001,1994,11,MVP-11,Kevin Willis,ATL,0.09090909090909091,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
35.0,2528.0,18.3,0.555,0.293,15.9,5.8,1.1,24.1,0.5,0.0,1998,0,No awards,Kevin Willis,HOU,0.0,0.011363636363636364,0.0,0,No MVP Votes,Outside Top 5
28.0,1853.0,21.1,0.619,0.24,10.2,22.2,1.3,26.4,0.767,0.0,2020,0,AS,Khris Middleton,MIL,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
29.0,2269.0,18.2,0.588,0.22,9.4,23.2,1.5,25.0,0.639,0.0,2021,0,No awards,Khris Middleton,MIL,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
30.0,2141.0,18.1,0.577,0.285,8.8,25.5,1.7,26.7,0.622,0.0,2022,0,AS,Khris Middleton,MIL,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
23.0,2775.0,18.9,0.612,0.321,8.9,11.9,0.8,22.3,0.561,0.0,1982,0,No awards,Kiki Vandeweghe,DEN,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
24.0,2909.0,21.8,0.613,0.364,7.6,9.8,1.0,24.9,0.549,0.001,1983,22,"MVP-22,AS",Kiki Vandeweghe,DEN,0.0,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
25.0,2734.0,23.6,0.618,0.362,7.2,13.1,0.8,27.8,0.463,0.0,1984,0,AS,Kiki Vandeweghe,DEN,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
26.0,2502.0,18.0,0.603,0.356,5.1,6.2,0.7,23.1,0.512,0.0,1985,0,No awards,Kiki Vandeweghe,POR,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
27.0,2791.0,19.7,0.614,0.452,4.4,10.3,0.9,25.1,0.488,0.0,1986,0,No awards,Kiki Vandeweghe,POR,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
28.0,3029.0,19.2,0.597,0.341,4.6,11.1,0.8,24.8,0.598,0.0,1987,0,No awards,Kiki Vandeweghe,POR,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
24.0,2455.0,20.8,0.591,0.197,5.4,14.6,1.7,27.6,0.817,0.001,2015,10,"MVP-10,AS,NBA3",Klay Thompson,GSW,0.1,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
25.0,2666.0,18.6,0.597,0.159,6.2,9.8,1.1,26.3,0.89,0.0,2016,0,"AS,NBA3",Klay Thompson,GSW,0.0,0.1,0.0,0,No MVP Votes,Outside Top 5
19.0,2056.0,18.5,0.548,0.501,6.7,16.0,1.8,27.2,0.744,0.0,1998,0,"6MOY-2,AS",Kobe Bryant,LAL,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
20.0,1896.0,18.9,0.549,0.375,8.1,17.5,2.0,25.3,0.62,0.0,1999,0,NBA3,Kobe Bryant,LAL,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
21.0,2524.0,21.7,0.546,0.341,8.8,22.4,2.2,26.8,0.817,0.002,2000,12,"MVP-12,DPOY-5,AS,NBA2,DEF1",Kobe Bryant,LAL,0.08333333333333333,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
22.0,2783.0,24.5,0.552,0.369,8.1,23.0,2.1,31.8,0.683,0.009,2001,9,"MVP-9,DPOY-11,AS,NBA2,DEF2",Kobe Bryant,LAL,0.1111111111111111,0.08333333333333333,0.0,0,Outside Top 5 (with votes),Outside Top 5
23.0,3063.0,23.2,0.544,0.369,7.9,25.9,2.0,30.4,0.707,0.078,2002,5,"MVP-5,DPOY-3,AS,NBA1,DEF2",Kobe Bryant,LAL,0.2,0.15277777777777776,0.0,0,Top 5,Top 5 (not MVP this year)
24.0,3401.0,26.2,0.55,0.371,9.3,27.2,2.8,32.9,0.61,0.417,2003,3,"MVP-3,DPOY-8,AS,NBA1,DEF1",Kobe Bryant,LAL,0.3333333333333333,0.2763888888888889,0.25,0,Top 5,Top 5 (not MVP this year)
25.0,2447.0,23.7,0.551,0.452,8.3,24.4,2.4,29.1,0.683,0.172,2004,5,"MVP-5,DPOY-10,AS,NBA1,DEF1",Kobe Bryant,LAL,0.2,0.47152777777777777,0.75,0,Top 5,Top 5 (not MVP this year)
26.0,2689.0,23.3,0.563,0.502,8.2,28.5,1.7,31.7,0.415,0.0,2005,0,"AS,NBA3",Kobe Bryant,LAL,0.0,0.4357638888888889,1.0,0,No MVP Votes,Outside Top 5
27.0,3277.0,28.0,0.559,0.377,7.6,24.1,2.4,38.7,0.549,0.386,2006,4,"MVP-4,AS,NBA1,DEF1",Kobe Bryant,LAL,0.25,0.21788194444444445,0.0,0,Top 5,Top 5 (not MVP this year)
28.0,3140.0,26.1,0.58,0.437,8.2,25.5,1.8,33.6,0.512,0.404,2007,3,"MVP-3,DPOY-24,AS,NBA1,DEF1",Kobe Bryant,LAL,0.3333333333333333,0.3589409722222222,0.25,0,Top 5,Top 5 (not MVP this year)
29.0,3192.0,24.2,0.576,0.439,9.0,23.9,2.4,31.4,0.695,0.873,2008,1,"MVP-1,DPOY-5,AS,NBA1,DEF1",Kobe Bryant,LAL,1.0,0.5128038194444444,0.75,0,Winner,Unclassified
30.0,2960.0,24.4,0.561,0.329,8.2,23.8,2.1,32.2,0.793,0.577,2009,2,"MVP-2,DPOY-7,AS,NBA1,DEF1",Kobe Bryant,LAL,0.5,1.2564019097222223,1.75,1,Top 5,Top 5 (not MVP this year)
31.0,2835.0,21.9,0.545,0.345,7.7,23.8,2.1,32.3,0.695,0.487,2010,3,"MVP-3,DPOY-12,AS,NBA1,DEF1",Kobe Bryant,LAL,0.3333333333333333,1.1282009548611112,2.25,0,Top 5,Top 5 (not MVP this year)
32.0,2779.0,23.9,0.548,0.356,8.5,26.7,1.9,35.1,0.695,0.354,2011,4,"MVP-4,DPOY-11,AS,NBA1,DEF1",Kobe Bryant,LAL,0.25,0.8974338107638888,2.75,0,Top 5,Top 5 (not MVP this year)
33.0,2232.0,21.9,0.527,0.338,7.8,23.7,1.6,35.7,0.621,0.291,2012,4,"MVP-4,AS,NBA1,DEF2",Kobe Bryant,LAL,0.25,0.6987169053819444,3.0,0,Top 5,Top 5 (not MVP this year)
34.0,3013.0,23.0,0.57,0.392,7.9,29.7,1.8,31.9,0.549,0.152,2013,5,"MVP-5,AS,NBA1",Kobe Bryant,LAL,0.2,0.5993584526909722,3.25,0,Top 5,Top 5 (not MVP this year)
28.0,1376.0,18.2,0.552,0.312,16.9,8.2,1.2,19.0,0.305,0.0,2014,0,No awards,Kris Humphries,BOS,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
24.0,1814.0,20.2,0.551,0.304,15.6,8.8,1.1,27.0,0.573,0.0,2020,0,No awards,Kristaps Porziņģis,DAL,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
27.0,2120.0,23.1,0.627,0.409,14.3,12.9,1.3,27.4,0.427,0.0,2023,0,No awards,Kristaps Porziņģis,WAS,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
28.0,1690.0,23.2,0.647,0.402,13.1,10.0,1.2,25.1,0.78,0.0,2024,0,No awards,Kristaps Porziņģis,BOS,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
25.0,1510.0,18.8,0.558,0.386,8.2,32.3,2.5,22.0,0.515,0.0,2012,0,No awards,Kyle Lowry,HOU,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
27.0,2862.0,20.1,0.567,0.356,7.5,34.7,2.2,22.9,0.585,0.0,2014,0,No awards,Kyle Lowry,TOR,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
28.0,2414.0,19.3,0.527,0.299,7.8,32.4,2.3,25.4,0.598,0.0,2015,0,AS,Kyle Lowry,TOR,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
29.0,2851.0,22.2,0.578,0.41,7.3,29.9,2.9,26.1,0.683,0.005,2016,10,"MVP-10,DPOY-13,AS,NBA3",Kyle Lowry,TOR,0.1,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
30.0,2244.0,22.9,0.623,0.398,7.2,29.9,2.0,24.9,0.622,0.0,2017,0,AS,Kyle Lowry,TOR,0.0,0.1,0.0,0,No MVP Votes,Outside Top 5
31.0,2510.0,19.5,0.598,0.276,9.7,30.9,1.7,21.7,0.72,0.0,2018,0,AS,Kyle Lowry,TOR,0.0,0.05,0.0,0,No MVP Votes,Outside Top 5
26.0,1229.0,20.5,0.552,0.201,19.2,14.8,1.5,18.5,0.378,0.0,2017,0,No awards,Kyle O'Quinn,NYK,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
27.0,1387.0,20.0,0.625,0.331,18.8,16.8,1.3,17.0,0.354,0.0,2018,0,No awards,Kyle O'Quinn,NYK,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
19.0,1558.0,21.4,0.566,0.262,7.0,36.5,1.8,28.7,0.318,0.0,2012,0,ROY-1,Kyrie Irving,CLE,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
20.0,2048.0,21.4,0.553,0.271,6.1,32.7,2.3,30.2,0.293,0.0,2013,0,AS,Kyrie Irving,CLE,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
21.0,2496.0,20.1,0.533,0.273,5.8,31.6,2.2,28.2,0.402,0.0,2014,0,AS,Kyrie Irving,CLE,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
22.0,2730.0,21.5,0.583,0.296,5.0,25.0,2.2,26.2,0.646,0.0,2015,0,"AS,NBA3",Kyrie Irving,CLE,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
24.0,2525.0,23.0,0.58,0.231,5.0,29.7,1.6,30.8,0.622,0.0,2017,0,AS,Kyrie Irving,CLE,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
25.0,1931.0,25.0,0.61,0.24,6.4,30.7,1.7,31.0,0.671,0.0,2018,0,AS,Kyrie Irving,BOS,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
26.0,2214.0,24.3,0.592,0.197,8.1,35.0,2.2,29.6,0.598,0.0,2019,0,"AS,NBA2",Kyrie Irving,BOS,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
28.0,1886.0,24.4,0.614,0.201,7.5,28.6,1.9,30.4,0.667,0.0,2021,0,"AS,NBA3",Kyrie Irving,BRK,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
31.0,2030.0,21.9,0.608,0.186,7.8,23.8,1.7,28.1,0.61,0.0,2024,0,CPOY-7,Kyrie Irving,DAL,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
22.0,2649.0,18.5,0.523,0.257,12.8,8.8,1.1,25.3,0.5,0.0,2008,0,No awards,LaMarcus Aldridge,POR,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
23.0,3004.0,19.1,0.529,0.269,12.5,9.3,1.4,23.7,0.659,0.0,2009,0,No awards,LaMarcus Aldridge,POR,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
24.0,2922.0,18.2,0.535,0.26,13.3,9.9,1.3,22.9,0.61,0.0,2010,0,No awards,LaMarcus Aldridge,POR,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
25.0,3211.0,21.5,0.549,0.314,13.5,10.1,1.4,25.7,0.585,0.0,2011,0,NBA3,LaMarcus Aldridge,POR,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
26.0,1994.0,22.7,0.56,0.291,12.9,13.2,1.3,27.0,0.424,0.0,2012,0,AS,LaMarcus Aldridge,POR,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
27.0,2790.0,20.4,0.53,0.264,14.0,13.0,1.2,26.5,0.402,0.0,2013,0,AS,LaMarcus Aldridge,POR,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
28.0,2498.0,21.8,0.507,0.253,16.5,13.0,1.3,29.8,0.659,0.021,2014,10,"MVP-10,AS,NBA3",LaMarcus Aldridge,POR,0.1,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
29.0,2512.0,22.8,0.528,0.256,15.5,9.2,1.0,30.2,0.622,0.005,2015,7,"MVP-7,AS,NBA2",LaMarcus Aldridge,POR,0.14285714285714285,0.1,0.0,0,Outside Top 5 (with votes),Outside Top 5
30.0,2261.0,22.4,0.565,0.289,15.9,8.1,0.9,25.9,0.817,0.0,2016,0,"AS,NBA3",LaMarcus Aldridge,SAS,0.0,0.19285714285714284,0.0,0,No MVP Votes,Outside Top 5
31.0,2335.0,18.6,0.532,0.258,12.7,9.9,1.0,24.5,0.744,0.0,2017,0,DPOY-8,LaMarcus Aldridge,SAS,0.0,0.09642857142857142,0.0,0,No MVP Votes,Outside Top 5
32.0,2509.0,25.0,0.57,0.296,14.0,11.3,0.9,29.1,0.573,0.006,2018,9,"MVP-9,AS,NBA2",LaMarcus Aldridge,SAS,0.1111111111111111,0.04821428571428571,0.0,0,Outside Top 5 (with votes),Outside Top 5
33.0,2687.0,22.9,0.576,0.312,15.1,11.6,0.8,26.9,0.585,0.0,2019,0,AS,LaMarcus Aldridge,SAS,0.0,0.13521825396825396,0.0,0,No MVP Votes,Outside Top 5
34.0,1754.0,19.7,0.571,0.241,12.0,11.4,1.0,23.4,0.451,0.0,2020,0,No awards,LaMarcus Aldridge,SAS,0.0,0.06760912698412698,0.0,0,No MVP Votes,Outside Top 5
20.0,2422.0,19.7,0.554,0.194,11.0,35.7,2.4,28.2,0.524,0.0,2022,0,AS,LaMelo Ball,CHO,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
26.0,2002.0,18.2,0.529,0.278,11.0,12.7,1.1,28.0,0.256,0.0,1997,0,No awards,LaPhonso Ellis,DEN,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
21.0,2836.0,18.9,0.536,0.369,11.9,25.0,1.4,24.1,0.378,0.0,2001,0,No awards,Lamar Odom,LAC,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
24.0,3003.0,18.5,0.516,0.406,15.1,20.6,1.5,24.5,0.512,0.0,2004,0,No awards,Lamar Odom,MIA,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
31.0,2639.0,19.4,0.589,0.275,15.2,15.5,0.9,19.7,0.695,0.0,2011,0,6MOY-1,Lamar Odom,LAL,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
23.0,2955.0,20.5,0.538,0.246,16.0,18.5,2.3,25.3,0.744,0.068,1980,4,"MVP-4,ROY-1,AS,NBA1",Larry Bird,BOS,0.25,0.0,0.0,0,Top 5,Top 5 (not MVP this year)
24.0,3239.0,19.9,0.528,0.218,15.7,20.4,2.4,24.3,0.756,0.613,1981,2,"MVP-2,AS,NBA1",Larry Bird,BOS,0.5,0.25,0.25,0,Top 5,Top 5 (not MVP this year)
